"X" "date" "Rl_downwell" "AT_mbar" "Rs_downwell" "rH" "T_b_1477" "D_g_1477" "F_1_s_g_1477" "Rnet"
"14907" "2017-08-06 04:00:00" 330.658346871985 868.173471447756 0.0954505762401408 87.7980730820103 5.92853202431428 291.251061107103 7.94963847402555 -7.58039767868041
"14908" "2017-08-06 04:30:00" 332.888615313362 868.155331138528 8.10216720090055 89.0765247013787 5.90818679974787 297.105227673561 7.53364487634237 1.28946666491362
"14909" "2017-08-06 05:00:00" 333.786437771616 868.202650471189 23.7827411943577 87.9600439714605 6.07671984798777 295.343695687029 7.0668852533265 14.1176037435744
"14910" "2017-08-06 05:30:00" 333.380473889502 868.409840002997 47.7606825678092 87.3691757756131 6.19883485149444 293.475274571108 7.81650897166066 32.4178258848887
"14911" "2017-08-06 06:00:00" 324.034835948955 868.602044806708 89.1575810338113 86.2045574094114 6.21335583554177 288.390970919513 8.34677681377224 56.0584958071315
"14912" "2017-08-06 06:30:00" 326.15721451822 868.967297017679 123.514558783919 85.1329793570626 6.02584807950904 284.915563271605 8.78945419672881 86.0612716172358
"14913" "2017-08-06 07:00:00" 332.315070674684 869.340540321341 137.903587159082 86.5495278379026 5.79562709335787 284.082985309444 8.08590570486571 102.291527160622
"14914" "2017-08-06 07:30:00" 331.10985840871 869.656009507463 205.341759359539 85.0247656725988 6.06555732323624 289.340227272727 7.86486167528414 152.200833551393
"14915" "2017-08-06 08:00:00" 332.374766681147 869.87913967879 228.961887563182 83.9348678150551 6.18438677519677 289.154536535995 8.27410443322067 171.445673440098
"14916" "2017-08-06 08:30:00" 321.066297832292 870.022984982805 439.292696794202 80.9377991883115 6.42643607223454 286.329478314895 9.35437315315812 321.192769919697
"14917" "2017-08-06 09:00:00" 335.554643635803 870.32610681537 355.561509926548 83.4590745580805 6.22964750651764 287.265539622415 8.76283915844913 270.629321134833
"14918" "2017-08-06 09:30:00" 319.166223129669 870.425754263776 439.837317253509 81.398832502605 6.39225780203256 284.811835618086 9.36540753968208 318.985625037095
"14919" "2017-08-06 10:00:00" 337.838102073503 870.79827289849 215.546469901556 85.4456552228631 5.88783992564947 286.105814594356 8.61604678130466 162.190702629632
"14920" "2017-08-06 10:30:00" 333.513711383649 870.986613844967 407.671341227503 83.4192977984203 6.39480600188765 286.953885281385 7.40935320366319 302.960858757683
"14921" "2017-08-06 11:00:00" 316.823093688982 871.010608601727 576.014684510394 79.5808819604774 6.96437415885531 290.479860109027 8.18936307218968 414.016115386826
"14922" "2017-08-06 11:30:00" 324.491643893177 871.197139359094 415.345635684516 77.9141299182296 7.15800445948007 292.397753928171 7.25465755371126 295.65604815522
"14923" "2017-08-06 12:00:00" 326.828877097703 871.315101599498 567.765311586071 76.3860819264067 7.58344343965867 290.25790303832 7.71241179653634 413.595626246463
